lowest,volume,amount,avg_price,opening,date,closing,highest,quantity
1655.03,201898.25794735,433,1690.37280509,1660.00001,2016-04-19,1687.00023,1710.0,119.44007697
1685.0,398342.29596445,610,1726.55861298,1687.00189,2016-04-20,1719.0,1749.99,230.71460938
1720.0,131780.75187156,267,1733.39314874,1734.99999,2016-04-21,1727.00008,1745.0,76.02473332
1705.2501,289028.13260525,541,1728.56772899,1740.89977,2016-04-22,1720.15073,1752.0,167.20671557
1708.1,71463.86424753,196,1736.36327839,1710.0,2016-04-23,1730.0,1749.97999,41.15720779
1730.0,109814.44833521,233,1750.16945564,1730.00001,2016-04-24,1763.0,1763.0,62.74503762
1726.7,348556.08671673,591,1758.47900555,1763.0,2016-04-25,1785.0,1787.0,198.21452836
1766.0,260086.27482048,640,1799.27992168,1766.02087,2016-04-26,1805.0,1844.0,144.55020127
1718.0,340996.58075936,558,1776.85749312,1805.0,2016-04-27,1762.0,1825.0,191.90992079
1715.0,212248.81734393,477,1756.35144417,1762.0,2016-04-28,1755.0,1786.49999,120.84643882
1706.10011,227272.9699286,490,1737.27128575,1772.9998,2016-04-29,1737.0,1772.9998,130.82180762
1713.0,29801.71472184,106,1724.36768638,1731.0,2016-05-01,1729.5,1732.95,17.28269148
1701.32,332446.32724209,664,1716.36653911,1729.0,2016-05-02,1701.32,1740.0,193.69191817
1701.32,397777.63909959,625,1737.55648796,1701.32,2016-05-03,1749.79999,1769.0,228.92932797
1725.0,191963.56627383,468,1744.441089,1734.85665,2016-05-04,1733.04002,1753.0,110.04302036
1720.0,237027.89550824,474,1742.08543097,1733.04001,2016-05-05,1725.0,1767.0,136.05985751
1721.0,185358.32412393,492,1744.57025823,1725.0,2016-05-06,1762.55,1764.0,106.24870122
1740.0,44519.33613164,208,1750.43445734,1762.0,2016-05-07,1740.0,1762.54999,25.43330654
1736.0,48725.27009105,192,1745.73661804,1740.0,2016-05-08,1736.0,1760.0,27.91100879
1715.04,504618.49875921,691,1748.87702028,1749.99932,2016-05-09,1741.00357,1780.0,288.53858385
1720.0,349861.20671317,575,1737.88016067,1767.99996,2016-05-10,1745.0,1777.5999202,201.31492069
1723.32,294951.19192713,534,1737.21716892,1726.17517,2016-05-11,1725.6,1751.29999,169.78371916
1720.0,277072.45847603,541,1745.37168987,1725.6,2016-05-12,1768.99893,1770.0,158.74696495
1736.14,263648.57419546,560,1768.38819096,1768.99844,2016-05-13,1779.79999,1780.0,149.08976182
1755.03,77304.05337417,286,1769.16696928,1779.77776,2016-05-14,1773.99999,1779.77777,43.69517107
1756.00004,49453.52237596,266,1769.2074761,1760.01,2016-05-15,1769.99999,1776.0,27.95235892
1754.0,375484.03889039,826,1780.39695658,1769.99999,2016-05-16,1784.99989,1808.0,210.89905681
1755.0,346243.56058314,692,1774.42379523,1763.00002,2016-05-17,1760.0,1797.9,195.13013831
1756.66,274955.38838023,637,1772.7816165,1760.0,2016-05-18,1784.4,1790.0,155.09828499
1757.0,357804.5227424,799,1771.87085616,1771.0,2016-05-19,1761.0,1799.0,201.93600538
1743.0,273344.17453251,642,1759.58411065,1761.0,2016-05-20,1747.02001,1774.99999,155.34589843
1745.0,67237.19532639,316,1758.57889081,1773.21997,2016-05-21,1745.0,1774.99998,38.23382373
1738.0,62966.61035422,306,1750.01121099,1745.00075,2016-05-22,1757.35246,1764.5,35.9806897
1720.1,497893.5445354,1065,1756.06722879,1740.00009,2016-05-23,1759.88,1790.0,283.52761009
1731.12,415669.25484763,816,1757.51182174,1743.00024,2016-05-24,1765.33018995,1790.0,236.51007618
1742.00001,341847.85203751,642,1761.56014576,1750.00001,2016-05-25,1756.0,1779.991,194.05971057
1752.22,164744.31670057,435,1766.76558347,1769.19999,2016-05-26,1771.69039,1790.0,93.2462791
1767.04707,381754.95244536,860,1799.59828101,1771.69039,2016-05-27,1803.2,1820.0,212.13342804
1780.0,270221.62004168,633,1831.16572084,1803.2,2016-05-28,1871.15108,1897.0,147.56808571
1855.004,179251.23974041,559,1888.81771033,1871.25104,2016-05-29,1885.3,1917.036,94.9012913
1800.0,672348.55115145,1304,1972.74551231,1885.3,2016-05-30,1936.28007,2090.0,340.81869504
1992.0,565606.7747207,1051,2042.99783649,2024.727,2016-06-01,2058.0,2090.0,276.85138213
2025.2,356773.85840734,822,2074.00799576,2058.0,2016-06-02,2072.2129,2142.9,172.02144791
2072.2129,808549.01412258,1319,2232.70555718,2074.11111,2016-06-03,2264.99999,2400.0,362.13866693
2222.25,270390.06461804,656,2287.35302594,2235.00402,2016-06-04,2265.0,2329.2,118.2109021
2255.0,124571.73776618,347,2275.43072472,2265.0,2016-06-05,2260.00007,2294.5,54.74644269
2255.16,530518.98402944,932,2290.6582138,2260.00007,2016-06-06,2334.5,2337.81415,231.6011096
2257.0,678880.37926058,1187,2320.10088508,2315.0,2016-06-07,2299.99999,2404.61405,292.60812908
2264.0,651480.7390314,1045,2303.87229395,2299.99999,2016-06-08,2308.99148,2338.8,282.77641115
2202.53001,561003.1749866,1054,2247.86141003,2292.82854,2016-06-09,2202.53015,2308.99996,249.5719587
2199.0,324699.48614998,710,2240.33537902,2202.53094,2016-06-10,2231.00035,2274.0,144.93342791
2227.0,207059.62731109,465,2278.49436363,2269.99865,2016-06-11,2329.8885,2329.99988,90.87563727
2305.10005,348106.21570208,844,2390.71566926,2305.10005,2016-06-12,2450.0,2466.0,145.60753509
2396.98844,887432.42901324,1733,2565.82208207,2450.0,2016-06-13,2545.0,2688.99999,345.86670495
2450.0,633695.68917518,1160,2562.95713452,2546.10001,2016-06-14,2525.00002,2605.0,247.25177048
2515.0,580828.41625664,957,2573.98628263,2525.00035,2016-06-15,2614.99999,2627.95,225.65326792
2614.99999,889170.98385468,1499,2786.23104629,2614.99999,2016-06-16,2892.0,2958.999,319.13038405
2820.0,647040.39881231,1173,2903.99197316,2892.0,2016-06-17,2900.0,2951.29,222.81067055
2763.76937,320719.76373946,654,2887.34635207,2900.0,2016-06-18,2879.68025,2929.0,111.07769025
2581.0,230336.5450273,536,2801.95400619,2843.868,2016-06-19,2770.0,2890.0,82.20568379
2711.00001,564145.2201594,1218,2787.68642333,2770.0,2016-06-20,2716.0,2884.5,202.37040129
2500.0,699531.35670915,1299,2635.51105373,2716.0,2016-06-21,2644.99831,2777.99996,265.42531693
2011.22001,896400.41635719,1199,2466.23404902,2615.00001,2016-06-22,2020.0,2660.0,363.46932146
2033.0,761341.52506968,1163,2276.01333524,2033.0,2016-06-23,2360.25001,2450.505,334.50661878
2341.0001,610244.82529563,1131,2482.82683523,2370.0,2016-06-24,2500.0,2598.99158,245.78630158
2459.0,132238.07550571,368,2496.09660805,2500.0,2016-06-25,2464.03008,2539.99999,52.97794768
2340.0,208186.44135555,467,2394.21234859,2487.99399,2016-06-26,2372.28647,2487.99399,86.9540421
2255.15,427824.51011647,839,2327.1045456,2372.28647,2016-06-27,2343.00258,2413.06167,183.84412979
2265.00003,321894.73413344,643,2327.74006381,2343.00003,2016-06-28,2287.91338,2404.5,138.28637447
2185.66774,292417.6381966,560,2254.60049317,2294.00909,2016-06-29,2287.97688,2319.0,129.69820555
2205.0,460986.85567714,677,2282.3294235,2260.113,2016-06-30,2272.00838,2304.87654,201.98085821
2221.00848,86650.50472142,272,2276.90926692,2239.9,2016-07-02,2290.0,2298.97582,38.05619573
2218.0,127836.04144076,220,2249.5201625,2296.22,2016-07-03,2232.514,2296.8162,56.82813765
2220.0,300255.67646092,510,2258.77780709,2232.61112,2016-07-04,2270.0,2280.0,132.92838079
2243.31801,239251.32413059,478,2267.62436115,2269.9999,2016-07-05,2286.94999,2287.98999,105.50747656
2260.0,258612.99953852,550,2317.5040917,2284.99999,2016-07-06,2358.19923,2359.95,111.59117279
2154.35,392975.58401605,755,2272.09274677,2333.00013,2016-07-07,2291.5,2357.99999,172.95754523
2257.0,456809.7048336,727,2310.28440228,2301.0,2016-07-08,2320.87,2348.0,197.72877503
2248.10001,239389.96089089,383,2294.23649377,2319.054,2016-07-09,2298.98309,2340.0,104.34406459
2265.00895,46877.12041295,203,2288.39039526,2298.98415,2016-07-10,2290.9999,2309.99996,20.48475667
2205.50001,292014.18802722,555,2249.909348,2267.70024,2016-07-11,2222.01221,2294.0,129.78931275
2222.03003,170063.50758596,491,2256.48400063,2254.97461,2016-07-12,2278.24678,2281.5,75.36659136
2250.0,440765.55137776,648,2295.418866,2269.9993,2016-07-13,2255.94004,2335.0,192.01966051
2235.34,321428.89404432,533,2276.37804606,2255.94017,2016-07-14,2237.0169,2306.48488,141.20189509
2235.0007,297050.44385017,512,2273.36996422,2270.65401,2016-07-15,2303.5122,2316.0,130.66524522
2255.0,115119.79873814,233,2272.56387111,2303.4262,2016-07-16,2260.0,2303.436,50.65635347
2254.00003,55489.71848899,156,2274.99045462,2260.0,2016-07-17,2288.0,2294.99999,24.39118739
2265.92,232589.89240416,479,2289.86507596,2280.0,2016-07-18,2285.89999,2315.0,101.5736232
2260.0,311218.81934124,489,2277.17083501,2285.89999,2016-07-19,2285.0,2295.0,136.6690696
2240.0,320601.31108421,469,2270.85038188,2274.0,2016-07-20,2278.5,2294.0,141.1811688
2230.04001,163807.2137417,394,2265.44399979,2258.00101,2016-07-21,2265.0,2284.69,72.30689161
2185.31014,216571.09816304,477,2238.337031,2265.0,2016-07-22,2231.00001,2275.0,96.75535684
2230.99124,78192.1922549,150,2247.0263814,2231.00001,2016-07-23,2254.99993,2262.99999,34.79807487
2202.80001,48945.16548866,127,2232.00877935,2235.85354,2016-07-24,2224.70135,2254.68645,21.92875133
2165.67252,270661.57798584,474,2203.65949858,2239.99993,2016-07-25,2180.02014,2249.96,122.82368404
2160.10005,581729.04964386,650,2215.958497,2180.02013,2016-07-26,2190.0,2322.0,262.51802569
2156.14001,291533.37878215,466,2182.27107862,2190.0,2016-07-27,2179.0,2228.95,133.59173461
2010.0,264520.10179838,431,2106.30304099,2179.0,2016-07-28,2135.99996,2189.991,125.58501633
2011.1,228956.94058397,431,2110.61246401,2137.0,2016-07-29,2151.9692,2184.9,108.4789105
2050.0,92137.64530967,247,2113.76459001,2151.96856,2016-07-30,2050.0,2153.0,43.58935983
2010.0,65330.07927613,189,2051.60743485,2119.89984,2016-07-31,2050.0,2119.89984,31.84336251
1740.0,590511.04413116,1026,1860.86213319,1950.0,2016-08-02,1799.9,2000.21452,317.33196866
1750.89796,336068.10072885,673,1896.72941903,1799.8983,2016-08-03,1957.5001,2014.98999,177.1829431
1930.0001,167245.64392948,422,1990.90156085,1957.60011,2016-08-04,1989.99999,2031.98998,84.00497906
1925.0,461481.84443643,658,1965.92837638,1989.97999,2016-08-05,1925.90001,2032.0,234.7399071
1910.0,207973.68841544,283,1943.5725433,1945.15901,2016-08-06,1967.86284,1989.74899,107.00587901
1920.0,120930.29612943,239,1941.89936358,1952.10001,2016-08-07,1968.45787,1985.0,62.27423439
1921.00001,176532.6509393,480,1950.21261522,1967.98877,2016-08-08,1930.0,1974.79899,90.51969491
1850.0,252004.20099531,522,1906.06067159,1930.0,2016-08-09,1873.00001,1956.0,132.21205639
1880.01,210345.40259168,389,1916.02872053,1880.01,2016-08-10,1922.99808,1949.0,109.78196743
1841.0,295135.19132138,532,1881.94071999,1895.00154,2016-08-11,1899.0,1944.69361,156.82491387
1860.0,145193.59427554,376,1882.29920952,1899.0,2016-08-12,1899.99999,1912.99999,77.13629881
1866.7,158653.90487277,221,1909.51700998,1875.00465,2016-08-13,1904.03227,1946.77899,83.08588195
1868.0,128424.86673004,161,1896.81548584,1938.55014,2016-08-14,1872.23917,1938.55014,67.70551363
1870.00007,213122.0846272,329,1898.59884183,1873.00609,2016-08-15,1907.55555,1939.99999,112.25229887
1882.00001,353221.28910283,592,1943.8033821,1907.49994,2016-08-16,1930.0,2119.8294,181.71657296
1902.23001,244774.57637097,435,1933.21176816,1947.0,2016-08-17,1932.0,1966.8911,126.6155009
1900.0501,283372.27964869,448,1914.35834594,1932.0,2016-08-18,1930.55555,1943.5,148.024679
1903.04452,275635.68810958,403,1929.46765068,1930.55554,2016-08-19,1911.0,1954.99,142.85582244
1905.00001,114672.5829684,202,1920.46039944,1944.97901,2016-08-20,1924.99842,1944.97901,59.71098545
1907.00866,61716.83419088,152,1932.74528736,1924.99962,2016-08-21,1937.12994,1945.0,31.932213
1913.0,206704.31523,431,1935.59002535,1913.03161,2016-08-22,1925.0,1969.99999,106.79137241
1920.00102,137369.71309795,346,1934.80635999,1925.0,2016-08-23,1948.0,1950.0,70.99920485
1925.00002,180149.40976524,348,1936.56763845,1930.0,2016-08-24,1934.45346,1948.0,93.02510596
1925.00002,191590.44024076,356,1939.45104893,1935.0,2016-08-25,1929.0,1950.0,98.78591179
1927.36001,140549.93717822,291,1937.3623825,1945.0,2016-08-26,1945.0,1945.0,72.54705596
1928.00004,76635.03932777,151,1933.80048724,1945.0,2016-08-27,1944.98887,1945.0,39.62923778
1928.0,40973.98903255,101,1931.83253717,1928.0802,2016-08-28,1928.2585,1945.0,21.2099073
1927.50001,251932.52206593,442,1937.44033179,1928.42969,2016-08-29,1930.0,1955.0,130.03369339
1926.09,195203.37553748,405,1939.99580052,1945.55554,2016-08-30,1945.94271,1955.0,100.62051448
1929.08,232347.73636396,402,1941.3650669,1931.5,2016-08-31,1947.0,1955.0,119.68266058
1875.01912,227399.45430602,420,1900.00636245,1906.99955,2016-09-02,1923.99783,1929.0,119.68352254
1894.11425,79735.88722265,149,1928.57883816,1900.10001,2016-09-03,1946.99999,1946.99999,41.34437527
1931.00001,178439.41306962,271,1956.29834745,1944.9,2016-09-04,1941.02028,1980.0,91.21278117
1941.02485,193647.55493962,449,1958.39094837,1941.02485,2016-09-05,1959.57,1990.0,98.88094872
1943.5,221407.57763787,555,1968.68823783,1959.57,2016-09-06,1978.99499,1999.0,112.46451997
1951.17,135286.06609783,341,1982.75485071,1954.99999,2016-09-07,1994.99614,2000.0,68.23136307
1967.15008,186158.60432209,443,1999.45400343,1967.15008,2016-09-08,2024.64861,2035.0,93.10471959
1980.0,131286.49996821,435,2009.21623405,1991.70919,2016-09-09,2029.63819,2034.0,65.34214573
2008.60838,38738.7220175,192,2027.13532793,2028.47183,2016-09-10,2034.98999,2035.0,19.11008184
1965.0,91591.91799362,222,1996.79107272,2034.27228,2016-09-11,2000.0,2034.99,45.86955503
1954.2,166566.31499631,451,1998.50340922,2000.0,2016-09-12,1980.0,2028.97995,83.34552457
1966.7,295400.80165218,566,2008.12227002,2004.0,2016-09-13,2000.0,2070.0,147.1029957
1971.0044,177367.74512403,360,1992.2835023,2000.0,2016-09-14,1982.0,2018.0,89.02736228
1950.0001,273425.94131156,409,1974.86290668,1982.0,2016-09-15,1970.0,2000.0,138.45312522
1935.00032,153584.46398591,367,1967.99538146,1970.0,2016-09-16,1957.00951,1990.0,78.04106932
1933.68217,113996.14789351,226,1967.96994366,1957.00947,2016-09-17,1996.60704,2010.0,57.92575657
1952.00009,58290.08616611,178,1969.47017419,1997.41891,2016-09-18,1960.75144,1997.41891,29.59683621
1941.0,222444.99678748,407,1974.87885072,1989.98859,2016-09-19,1960.0,1998.0,112.63728745
1937.41859,288011.78462597,598,1969.53241721,1960.0,2016-09-20,1938.0003,1999.9896,146.23358423
1937.43,213541.26150385,448,1972.56763189,1938.00155,2016-09-21,1985.0,1985.0,108.25548288
1946.77719,205469.06131155,464,1969.85528026,1957.69151,2016-09-22,1979.99,1985.0,104.30667845
1961.1,164777.98345909,403,1992.78929743,1962.00001,2016-09-23,2000.0,2024.0,82.6871078
1990.0001,65725.87140341,202,2002.37163521,1995.0,2016-09-24,1990.0001,2010.0,32.82401241
1968.9,65841.93082187,203,1986.5821853,2003.99999,2016-09-25,1995.9898,2010.0,33.14332088
1965.00001,151573.22210498,433,1986.83293474,1968.95011,2016-09-26,1990.0,2006.9999,76.28886126
1968.76141,221558.72582687,562,1986.79345282,1990.0,2016-09-27,1987.5,2005.0,111.5157318
1971.0,152132.67327208,487,1983.8352386,1971.71089,2016-09-28,1990.671,1998.97001,76.68614324
1954.54,241410.78178518,557,1976.91776639,1973.35376,2016-09-29,1967.49226,1992.12689,122.11473127
1958.0,234179.26588742,483,1985.17395613,1974.7,2016-09-30,1980.00814,2000.0,117.96410343
1980.01109,90538.35139657,328,2009.97581095,1997.0,2016-10-01,1985.9,2030.6593,45.044498
1975.0,305748.31829198,578,1996.44921266,1980.2692,2016-10-03,1998.90214,2015.0,153.14605368
1975.0,217423.57107642,581,1991.46790662,1982.0,2016-10-04,1979.92518,2000.0,109.17754203
1951.55,275811.91924729,873,1981.28322986,1979.92518,2016-10-05,1992.78096,2000.0,139.20872851
1967.10749,290499.28082387,708,1997.8378714,1992.16004,2016-10-06,2007.98,2013.89994,145.40683455
1990.0,313042.0795054,571,2016.18736025,2007.72,2016-10-07,2002.02567,2050.0,155.26437953
1990.5,134702.30233069,276,2009.38042664,2010.0,2016-10-08,1992.59958,2025.0,67.03673458
1990.8807,108199.20263489,244,2025.94283282,2009.07871,2016-10-09,2010.0,2047.77,53.40683897
2000.0,259819.13202787,623,2026.87589204,2010.0,2016-10-10,2049.70906,2050.0,128.18699608
2020.03059,378496.74942514,911,2099.80101238,2047.50771,2016-10-11,2099.89709,2146.56219,180.25362746
2080.0,133055.77043923,419,2106.39661446,2099.99999,2016-10-12,2090.0,2121.0,63.1674821
2082.0,180807.3934238,553,2099.53217221,2100.59481,2016-10-13,2105.0,2118.39,86.11794371
2082.0,281032.64098251,746,2133.0790418,2105.0,2016-10-14,2172.50406,2220.0,131.74975492
2105.09099,169419.34606468,300,2163.38483385,2153.8009,2016-10-15,2153.30952,2229.0,78.31216315
2131.00001,45792.08391015,157,2157.46357215,2179.98944,2016-10-16,2136.81004,2192.15996,21.22496273
2110.22,203556.05313342,581,2139.85347657,2137.7044,2016-10-17,2164.74086,2175.0,95.12616418
2125.28118,221198.26129691,686,2152.77886006,2164.37235,2016-10-18,2126.54,2175.0,102.75010843
2106.33051,318351.67306082,674,2137.52384016,2126.54003,2016-10-19,2151.33895,2164.1,148.93479412
2123.14306,249833.17683077,459,2145.84695358,2151.33895,2016-10-20,2125.0,2164.4998,116.42637254
2107.03,277074.0223789,672,2137.58699384,2125.0,2016-10-21,2128.28834,2161.22,129.61999824
2125.74,121645.91491432,283,2158.55637515,2126.1,2016-10-22,2161.04,2178.0,56.35521792
2137.999,87963.5130158,156,2161.5436033,2177.4,2016-10-23,2138.0,2178.05836,40.69476687
2113.06,358043.19777209,609,2135.28002371,2138.1,2016-10-24,2148.11138,2150.0,167.67973933
2124.0,326806.84208996,618,2145.70157057,2146.41972,2016-10-25,2145.0,2178.0,152.30768648
2132.0,346346.72442289,698,2185.52764892,2145.0,2016-10-26,2204.05083,2239.9099,158.47281758
2195.07015,402384.66746557,794,2236.46174214,2204.05083,2016-10-27,2267.75579,2360.0,179.92021052
2221.0,337568.45704512,615,2298.84714426,2266.0,2016-10-28,2285.00364,2359.0,146.84249794
2300.0,289331.6067265,424,2394.88257974,2309.99937,2016-10-29,2370.00001,2478.99984,120.81243948
2378.34751,195251.98318178,279,2410.81308755,2392.88103,2016-10-30,2378.34751,2453.99,80.99009591
2340.00001,359824.67270538,586,2370.13433451,2379.00005,2016-10-31,2360.00493,2419.1585,151.81615129
2345.92885,544696.08964345,884,2458.28046383,2360.00493,2016-11-01,2430.06,2599.99999,221.57605597
2260.0,434383.74870963,676,2380.02209115,2464.49999,2016-11-03,2323.0,2472.97984,182.51248605
2323.0,261052.25545644,440,2355.4423523,2349.0,2016-11-04,2325.00003,2388.98302,110.82939695
2316.35,101653.7733164,229,2337.95585899,2325.0,2016-11-05,2320.49033,2367.99996,43.47976585
2320.04304,47297.24808351,198,2348.60803322,2320.13089,2016-11-06,2357.99975,2365.51134,20.13841706
2320.5594,323487.79154016,659,2350.16582899,2354.99925,2016-11-07,2359.1,2367.99998,137.64466641
2330.0,374596.87106954,669,2345.16859243,2359.1,2016-11-08,2348.17054,2364.0,159.73131837
2320.64748,432381.73139037,829,2389.36134404,2330.18642,2016-11-09,2398.0,2436.99999,180.96121479
2398.0,307152.48051435,602,2431.54221156,2398.0,2016-11-10,2464.6284,2468.79999,126.32002811
2427.0,271388.84186915,556,2472.82982169,2441.00005,2016-11-11,2489.30058,2542.99,109.74828898
2480.0,185230.8533196,255,2485.40361898,2489.30564,2016-11-12,2480.0,2500.0,74.52747389
2436.99,148069.8773877,295,2452.07024133,2479.0,2016-11-13,2468.53394,2479.0,60.38565898
2440.37,363080.44544204,593,2464.83950837,2452.00133,2016-11-14,2467.3698,2494.0,147.30388904
2460.12345,138788.2869545,273,2472.20129332,2467.36981,2016-11-15,2467.6,2490.0,56.13955762
2350.0,535808.3834691,1063,2438.63420713,2466.8,2016-11-16,2457.99999,2495.0,219.7165864
2320.0,374235.12391884,846,2456.96532008,2475.19999,2016-11-17,2478.89844,2499.99999,152.31599765
2430.00001,412483.89013605,840,2492.25584033,2477.49918,2016-11-18,2539.10997,2550.0,165.50623875
2516.0,148590.99229533,351,2545.48261257,2539.09997,2016-11-19,2541.34739,2576.99,58.37438903
2435.0,154871.98811022,313,2508.79352081,2542.966,2016-11-20,2502.77254,2579.99,61.73165979
2452.0,395732.85140601,810,2516.21078054,2502.51566,2016-11-21,2521.30413,2575.0,157.27333118
2500.0,385313.5454582,917,2573.03430098,2521.09937,2016-11-22,2500.0,2620.0,149.75064472
2500.0,351724.48049826,873,2578.50340349,2500.0,2016-11-23,2590.5439,2619.9,136.40644415
2530.0,341456.65254464,847,2566.32941529,2565.06453,2016-11-24,2555.29288,2597.1585,133.05254209
2545.0,213430.49576141,511,2565.06220599,2556.03456,2016-11-25,2574.0,2589.953,83.20675236
2540.00001,129295.02053038,322,2568.76599596,2574.0,2016-11-26,2560.95,2589.95299,50.33351451
2554.54,71417.97280426,234,2575.08590259,2579.99,2016-11-27,2561.0,2589.96,27.73420985
2542.27,482775.60268282,759,2568.02243844,2560.8,2016-11-28,2550.00001,2619.9,187.99508737
2535.0,546717.37937934,884,2563.5323735,2550.0,2016-11-29,2538.50115,2593.89998,213.26720311
2522.71608,344966.39935141,645,2551.33177993,2551.25835,2016-11-30,2581.76998,2581.76999,135.21032508
2557.00001,401616.94672746,734,2594.79218511,2581.0,2016-12-01,2615.0,2635.99999,154.77807781
2626.49505,498716.04110462,886,2701.26637184,2634.0,2016-12-02,2710.01,2732.1,184.62305173
2710.0,119594.007393,293,2732.33899145,2732.00011,2016-12-04,2741.75,2750.0,43.76982789
2710.0,574340.89842296,880,2736.45239674,2741.5951,2016-12-05,2729.99799,2794.12,209.88521456
2700.0,605330.91398457,942,2745.60306513,2718.00001,2016-12-06,2734.99999,2789.99999,220.47284317
2681.09884,409776.85431091,787,2711.4811843,2705.92785,2016-12-07,2707.0,2754.49,151.12657122
2667.0,341456.61402548,656,2687.29576275,2687.0,2016-12-08,2689.88997,2719.99999,127.06328003
2652.54,535620.71057518,732,2682.46683855,2670.0,2016-12-09,2729.98994,2738.99999,199.67468111
2680.01015,207383.50084995,354,2713.25336165,2725.0,2016-12-10,2700.67423,2750.0,76.43351844
2675.33021,160304.30711822,261,2708.65904579,2700.0217,2016-12-11,2728.99,2750.0,59.1821652
2690.23212,628478.28522257,760,2721.71481998,2711.68518,2016-12-12,2727.0,2750.0,230.91261458
2715.95004,413611.8219574,646,2731.63006936,2744.99999,2016-12-13,2720.37,2750.0,151.4157523
2696.0,350493.19548805,850,2715.54290995,2720.73482,2016-12-14,2729.0,2743.57762,129.06929005
2705.25001,218872.93682952,490,2721.33075284,2728.66309,2016-12-15,2707.86001,2735.0,80.42864198
2707.93349,302864.43675526,609,2729.61195864,2707.93349,2016-12-16,2743.0,2749.0,110.95512525
2731.0,135738.35970959,280,2745.94335433,2743.0,2016-12-17,2757.91,2760.0,49.43232332
2740.0,59838.49209628,240,2756.48728284,2755.33,2016-12-18,2770.32,2772.78994,21.70824167
2732.0,276283.30777249,520,2744.80201491,2746.56003,2016-12-19,2740.99999,2769.99,100.6569167
2725.01015,505970.34378955,832,2757.91906134,2754.0,2016-12-20,2783.9,2783.9,183.46091112
2761.0999,636334.7354168,1030,2802.85136624,2783.9,2016-12-21,2848.0,2849.53,227.03120939
2840.0,528101.9985715,965,2908.2380727,2847.99999,2016-12-22,2950.0,2950.0,181.58829689
2950.0,601911.16992112,1078,3038.79995766,2950.0,2016-12-23,3129.99999,3144.50447,198.07528574
3010.00006,189553.08393411,356,3074.42201687,3129.99,2016-12-24,3079.99999,3130.0,61.6548681
2915.01016,189101.15465238,405,2992.56743496,3079.99999,2016-12-25,3049.99999,3079.99999,63.19027349
2974.0,360074.94669345,738,3053.90590009,3050.0,2016-12-26,3115.0,3135.0,117.90636597
3097.36883,665240.0509176,1098,3246.88867696,3102.00122,2016-12-27,3306.00007,3350.999,204.8853894
3307.00012,843651.67649969,1216,3504.29686638,3325.09,2016-12-28,3637.88997,3699.0,240.74777585
3501.0,680210.211303,942,3559.50309254,3610.71171,2016-12-29,3573.32838,3637.89,191.09695753
3400.0,693639.89094971,816,3499.77736318,3550.0,2016-12-30,3451.00002,3599.99998,198.1954333
3385.0,132664.20415029,276,3430.39257179,3479.97964,2016-12-31,3447.00003,3479.97967,38.6731843
3424.24001,264841.20711984,319,3524.76662875,3435.0064,2017-01-01,3551.00031,3615.0,75.13723177
3551.00031,624214.82164196,986,3666.80847477,3551.00031,2017-01-02,3619.0,3797.99999,170.23382212
3586.29724,940716.6949968,1392,3854.31046395,3679.98879,2017-01-04,4000.0,4094.99897,244.06873909
3600.0,1273071.39391004,1823,3797.35454428,4047.80164,2017-01-05,3825.99978,4047.80164,335.25218124
3200.0,1014136.20604806,1614,3499.96714788,3826.00012,2017-01-06,3469.88937,3899.99875,289.75592147
3260.33301,453111.4693488,683,3375.37900586,3425.0,2017-01-07,3333.0,3549.0,134.24017527
3332.3,304710.6179229,466,3422.72485764,3333.75566,2017-01-08,3353.0,3494.0,89.02574136
3330.0,515805.16521687,946,3395.93564399,3384.99995,2017-01-09,3386.00079,3450.0,151.88896943
3250.0,552624.08746928,1051,3340.71002984,3385.0,2017-01-10,3260.0,3437.2,165.42114776
2500.00001,1248988.3014507,1593,2925.24675553,3295.99,2017-01-11,2718.99997,3342.82,426.96852807
2636.00039,955836.67812875,1294,2915.7230535,2719.0,2017-01-12,2979.99,3200.0,327.82149079
2800.0,425640.71577395,850,2900.87549159,2979.0,2017-01-13,2977.76891,3045.999,146.72836425
2871.02,198197.58555265,387,2914.762556,2923.82006,2017-01-14,2887.0,2997.99998,67.99784948
2881.0,55342.73432379,238,2908.17015991,2887.00001,2017-01-15,2924.99999,2938.968,19.03008809
2894.56017,346885.141072,838,2932.55038663,2894.56017,2017-01-16,2943.98996,2990.0,118.28787074
2910.0,745916.29253582,1205,3039.90693881,2940.0,2017-01-17,3087.99984,3139.952,245.37471296
2903.0,747832.01018194,1086,2973.53056786,3043.0001,2017-01-18,2920.0,3079.99972,251.49632503
2900.0203,490172.16277891,858,2935.20851462,2928.0,2017-01-19,2947.99963,2984.99998,166.99739059
2881.36016,455864.59190577,879,2928.15835725,2947.99963,2017-01-20,2959.99999,2969.99687,155.68303906
2915.01,613677.80268581,456,2979.5696877,2945.03,2017-01-21,2999.99997,3010.0,205.96188947
2950.0,206376.60378037,212,2983.32088468,2999.99997,2017-01-22,2992.99908,3010.0,69.17680389
2890.00127,488235.40281642,889,2945.75505323,2960.87018,2017-01-23,2918.99958,3000.0,165.74202335
2850.0001,472330.49543768,798,2933.94093158,2891.00005,2017-01-24,2909.95974,3000.0,160.98841335
2806.10294,464781.84545826,702,2856.9285837,2909.90992,2017-01-25,2904.99921,2909.90999,162.68584665
